"filename", "language", "Python", "Batch", "Properties", "PowerShell", "Markdown", "XML", "JSON", "Objective-C", "C", "Makefile", "LaTeX", "C++", "HTML", "CSS", "JavaScript", "reStructuredText", "Ini", "comment", "blank", "total"
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_inspect.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 211
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_log_render.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_loop.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_lru_cache.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 35
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_palettes.py", "Python", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 310
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_pick.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_ratio.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 161
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_spinners.py", "Python", 827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 849
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_stack.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_timer.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_windows.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\_wrap.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\abc.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 34
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\align.py", "Python", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 313
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\ansi.py", "Python", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 229
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\bar.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 95
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\box.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 51, 484
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\cells.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 148
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\color.py", "Python", 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 65, 582
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 39
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\columns.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 188
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\console.py", "Python", 1370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 615, 227, 2212
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\constrain.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 38
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\containers.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 168
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\control.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 27, 176
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\default_styles.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 184
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\diagnose.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\emoji.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 97
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\errors.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 35
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\file_proxy.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 55
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\filesize.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 10, 90
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\highlighter.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 29, 148
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\json.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 141
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\jupyter.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 93
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\layout.py", "Python", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 73, 445
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\live.py", "Python", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 45, 366
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\live_render.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 114
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\logging.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 22, 269
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\markup.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 41, 245
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\measure.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 14, 150
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\padding.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 142
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\pager.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 35
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\palette.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 101
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\panel.py", "Python", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 251
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\pretty.py", "Python", 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 92, 904
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\progress.py", "Python", 677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 136, 1037
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\progress_bar.py", "Python", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 217
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\prompt.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 55, 377
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\protocol.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 43
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\region.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\repr.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36, 152
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\rule.py", "Python", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 116
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\scope.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 87
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\screen.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 55
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\segment.py", "Python", 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 68, 721
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\spinner.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 135
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\status.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 133
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\style.py", "Python", 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 66, 786
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\styled.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 43
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\syntax.py", "Python", 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 73, 736
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\table.py", "Python", 736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 110, 969
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\tabulate.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 52
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\terminal_theme.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 56
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\text.py", "Python", 843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 129, 1283
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\theme.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 113
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\themes.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\traceback.py", "Python", 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 68, 679
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\rich\tree.py", "Python", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 32, 250
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\six.py", "Python", 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 181, 999
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\__init__.py", "Python", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 96, 518
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\_asyncio.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 93
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\_utils.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 69
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\after.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 47
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\before.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 42
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\before_sleep.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 59
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\nap.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 44
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\retry.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 61, 214
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\stop.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 97
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\tornadoweb.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 60
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tenacity\wait.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 39, 192
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tomli\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tomli\_parser.py", "Python", 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 84, 704
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\tomli\_re.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 84
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\typing_extensions.py", "Python", 1237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 792, 268, 2297
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\urllib3\__init__.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 14, 86
"c:\Users\paganinik\OneDrive - Milwaukee School of Engineering\Documents\Sophmore Year\Spring Semester\Intro to AI\labs\lab_final_project\venv\Lib\site-packages\pip\_vendor\urllib3\_collections.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 58, 338
